TF,target,importance
BHLHE40,DDIT4,3.517890536658164
STAT5B,CCL5,3.5006397390985615
PKM,MTHFD2,3.4828347581200143
ID2,PPA1,3.4711597317284424
CREM,FTH1,3.4705563910196386
GADD45A,PIM2,3.461005368385465
REL,HLA-DPA1,3.4522474809700516
CHD2,MGST3,3.4436863176865917
IKZF3,PBX4,3.4430304785365866
NR3C1,AKNA,3.4315996692335538
HMGB2,PTTG1,3.423765679060301
DNMT1,SOCS1,3.4199082454743013
NR3C1,NMB,3.4173110797997976
PKM,WARS,3.415193012362942
PRNP,HLA-DMA,3.4130701860678268
ANXA1,IRF2BP2,3.3988367330461133
CHD2,SLC2A3,3.3922643846787803
BATF,TNFRSF18,3.3810521753688123
STAT5B,LEPROTL1,3.3804014646481524
FOS,IRF7,3.3790244801477227
REL,MALAT1,3.3715759036327917
HMGB1,SHMT2,3.3617324901167405
HMGA1,HLA-DMA,3.3554102138986788
REL,NEAT1,3.3535144658895337
NFKB1,SERPINB1,3.349277139225592
PKM,DNAJB9,3.336646783066815
FOS,JUN,3.3334490403982953
NFKB1,HLA-DPB1,3.331888056905568
REL,PPP1R15A,3.321834953624899
JUND,FTH1,3.3157541087649873
H2AFZ,REL,3.3107635144470438
NFKB1,MVD,3.2994084207713397
GADD45A,PMVK,3.294398640641132
ANXA1,MVD,3.2863295281842926
REL,HLA-DRB1,3.275354733806493
ANXA1,AUTS2,3.2666362960242084
MAF,CD6,3.2627447067635282
REL,ZC3H12A,3.2604026517236955
CHD2,AK6,3.244858656773466
GADD45A,PDE4B,3.242292205936989
HMGB1,DNMT1,3.2412883167533004
ANXA1,LAG3,3.2372083086437233
BATF,PTGER4,3.2356735468221043
JUNB,SLC2A3,3.2335494818239203
STAT5B,CD7,3.2331428079107347
NFKB1,PPA1,3.2318594752045966
HSPA5,CXCR4,3.224009802080389
JUN,ATF4,3.2202349764664993
STAT5B,ITGA4,3.2142446655434873
DNMT1,PELI1,3.21412048314229
EZR,MYADM,3.2119322972739424
NFATC2,ARID5A,3.1898864830610267
NFKB1,SOD2,3.176420093077412
MAF,CXCL13,3.171383136489673
GTF3A,JAML,3.171204173101386
NFKB1,SERPINB9,3.146517968341614
ID2,SAT1,3.138117360759122
BATF,TBC1D4,3.135042330601532
DNMT1,CD5,3.127467328767767
PKM,GMFG,3.1256150415256374
STAT5B,DCP1B,3.1225657348108062
REL,H2AFZ,3.122392614615919
MAF,CD247,3.121011983154555
GTF3A,CHCHD10,3.1204469765599163
SOX4,IGFLR1,3.1183030331554793
STAT5A,FOSL2,3.1176364347610726
PKM,TNFRSF18,3.115494373430242
TGIF1,RPL13A,3.1098599238631603
SATB1,MTRNR2L8,3.1084290227866
GTF3A,RGCC,3.0993935630940594
GADD45A,CCR7,3.0973709503937843
PKM,CYSTM1,3.0973681402755218
NFKB1,GLUL,3.0904999316538344
JUNB,FOS,3.085527264314654
ANXA1,RPL13A,3.0761309992630674
KIF22,HIST1H4C,3.075736501447969
STAT5B,ACOT9,3.0754895492799785
PKM,SLC9A3R1,3.0618297761521074
HMGB2,TUBB,3.061029839454138
PKM,RTN4,3.0603152217843403
NFKB1,FTL,3.0503138501844873
RBM3,HMGA1,3.0482477289440784
HMGB1,YBX1,3.039167617580649
NFKB1,NEAT1,3.0385351564720273
NFKB1,HLA-DRB1,3.0341577862036897
STAT5B,MT-ND3,3.033250181855599
HMGB2,HMGB1,3.02977627316221
ANXA1,SH2D2A,3.0287434689929675
PKM,LGALS1,3.0250989238995376
ANXA1,PTPRC,3.018069987192056
NR3C1,CREM,3.0064977519165796
STAT5B,PPP1R16B,3.0022301343183644
ID2,H2AFZ,2.999482369721471
JUNB,TUBA4A,2.9888723189953894
HMGB1,POR,2.9869341714427313
NFKB1,TIMP1,2.9777415846715103
TGIF1,MT-ATP8,2.9749122739717295
GADD45A,TNFAIP8,2.972471929111848
CREM,HLA-B,2.970083240445746
NFKB1,NPC2,2.96587368741277
NFKB1,GALM,2.9588864932884205
BATF,CD4,2.955822025092543
TRAF4,ITGA4,2.950971083028893
BATF,CARD16,2.9376088118415984
STAT5A,STAT3,2.9313476613870386
MAF,SH2D1A,2.9303970162250437
DNMT1,RPLP0,2.912647190722033
REL,TRAF1,2.911301391095982
ANXA1,IL10RA,2.9091281083065166
STAT5B,POGLUT1,2.9067576078909334
ANXA1,RABAC1,2.905973185621596
DNMT1,MT-ATP8,2.9055807535681444
ANXA1,RPL41,2.9051383052757607
BATF,DNAJC1,2.9002222212879865
HMGB1,H2AFZ,2.897634356107743
CHD2,ZNF331,2.8898944147647687
H2AFZ,HMGN2,2.8868825779120035
TRAF4,PTP4A1,2.883299867655351
PKM,SH2D2A,2.8684738839324
YBX1,TXNRD1,2.8656867387787135
STAT5B,IL4R,2.8555849574710344
CREM,ATP1B3,2.8486565077253916
IRF7,HSP90AA1,2.8476019509101387
HMGB2,TXN,2.841950006966504
H2AFZ,ANP32B,2.8396520828192897
BATF,CXCR6,2.83892481271029
MAF,C1QBP,2.8359285450204568
GTF3A,CD48,2.8335677467743015
MAF,HMGA1,2.831136385447033
HMGA1,GSTP1,2.830184677554808
HMGB1,DUT,2.8297023324059833
TGIF1,LIMS1,2.8247143255593254
CREM,BTG1,2.8216582104394163
HMGB2,RANBP1,2.821005679044363
HMGB1,PFN1,2.820628924477035
PKM,GAPDH,2.8159607078744773
HMGA1,PTGER4,2.814844316184296
STAT5B,GPR171,2.8146668684921603
STAT3,CSRP1,2.8117938881169335
IRF7,MAGED2,2.811231855640817
H2AFZ,TUBA1B,2.8086132910388533
BATF,YWHAH,2.8085517590391498
PKM,MT1E,2.8062853355665993
HSPA5,MGST3,2.8042369925206954
HMGB1,PTTG1,2.80337439841201
PRNP,LDLRAD4,2.800578807529544
PRNP,RHBDF2,2.791193263648245
ANXA1,CLEC2B,2.7877886152042657
FOSL2,JUND,2.787157904583557
HMGB2,ANP32E,2.786026295281323
BATF,LMBRD1,2.7794037795778155
PKM,CKS2,2.77437942930747
NFKB1,HLA-DPA1,2.7727375097518783
ANXA1,NFKB1,2.768211482878287
NFKB1,CD74,2.766977595477183
ANXA1,GLUL,2.7654353446790765
IRF7,PERP,2.7636752011436174
SOX4,SDF2L1,2.7627200158098972
STAT5B,NFATC2,2.761533375537072
HMGB2,TUBA1B,2.761330018481014
NR3C1,TUBA1C,2.759271782382859
KIF22,DUT,2.7591055319095292
NFATC2,GZMK,2.7577387006765823
IKZF3,H2AFZ,2.7573257809391696
HTATIP2,IL32,2.75487760237479
TRAF4,HSPH1,2.748268252244406
ID2,HLA-DPB1,2.747111780234663
PKM,COX5A,2.7360437121627
IRF7,CD27,2.732050298193698
DNMT1,DUT,2.7206097525904154
CREM,CD63,2.720313208293179
HMGA1,TIGIT,2.719831037173833
NFKB1,HLA-DQB1,2.718565621813954
NR4A2,CHD2,2.714196276824642
PKM,ACTG1,2.7141551296685114
HMGA1,VIM,2.710549677602727
HMGB2,CKS2,2.7099303493834155
ANXA1,SRSF7,2.709435673950238
PKM,PTRHD1,2.7089494892045867
BATF,LITAF,2.7074270193535703
PKM,TNFRSF1B,2.7051461039738243
REL,LDLRAD4,2.704760596833019
GADD45A,S1PR1,2.7021895883604095
PKM,SUN2,2.7016977264366684
YBX1,RPLP0,2.7000300287085657
HMGB1,NAA38,2.6989847008071477
REL,CDKN1A,2.6982680974775946
ZEB2,CD48,2.6972164562180336
NR3C1,MT-ND3,2.6920069696492375
CREM,IL7R,2.6896238888525033
BATF,LGALS3,2.686204884763616
EZR,DNMT1,2.6860036351902106
NR3C1,SRGN,2.6856796250383073
KIF22,CALM3,2.685668535550238
STAT5B,ANXA2,2.6791705740915335
HMGB1,CALM3,2.678736698817965
BATF,ACP5,2.6772209227294117
REL,XAB2,2.6771440039112298
DNMT1,LMNB1,2.67186649082672
JUNB,TXNRD1,2.670938060191779
NFKB1,NFKBIA,2.669070588598111
PRNP,TUBB,2.6685044420112045
ID2,SERPINB9,2.664975148955889
IKZF3,NFKB1,2.6645932414490323
CHD2,LINC00152,2.6601290662755166
XBP1,ABLIM1,2.6577598442691874
TGIF1,CHST12,2.655808031377671
BATF,SYAP1,2.6548668674429203
JUNB,NR4A2,2.653635714086479
CREM,VPS37B,2.6526277784889722
REL,YBX1,2.651365937755982
FOS,TUBA4A,2.6488309914605153
HMGA1,SPTBN1,2.647332743571888
PKM,PFN1,2.647168776016304
BHLHE40,PDE4DIP,2.644630608437685
STAT5B,CD69,2.6440122315733485
HSPA5,GZMK,2.642110783010104
STAT3,LAPTM4A,2.6356999019465963
ZNF331,PDE4D,2.6352070418762303
HMGB1,HIST1H4C,2.633466346349226
CREM,CD5,2.63339698085613
NR3C1,SARAF,2.6226752203230808
SOX4,UCP2,2.621112753934585
BATF,UPP1,2.620164541342345
GTF3A,XAB2,2.6195542010011024
NFKB1,NAMPT,2.6191758450802927
FOS,ITPR1,2.6144416175695233
GTF3A,UBA1,2.613900706891463
TGIF1,IL16,2.6116600142829682
IRF7,IL2RB,2.608296110414606
H2AFZ,MAP3K8,2.60270060996928
STAT5B,PPT1,2.600462719433582
STAT5B,RNF19A,2.6002155723158986
HMGB1,HSPA5,2.5973867929515544
HMGA1,LMNA,2.596263162149539
YBX1,TRBC1,2.590209828131462
HMGA1,GPX4,2.581478779163916
BATF,CD27,2.580500746120438
TRAF4,S100A6,2.580108009106412
HMGB2,KPNA2,2.573427824861271
HMGA1,EIF4A1,2.5672091315643244
GTF3A,PDE4D,2.566913036070949
ANXA1,LIMA1,2.566183564692425
FOSL2,GPR183,2.564933606669414
HMGB2,LYST,2.5648049404077886
NFKB1,HLA-DRA,2.564546703240114
STAT5B,RALGAPA1,2.563239612785928
SOX4,GPX1,2.557746591767507
JUNB,IER2,2.5573133680296833
SOX4,CD44,2.550403839779384
GTF3A,CDK4,2.5492486900213085
REL,TRBC1,2.5475997467872493
HMGB1,COTL1,2.544875162845223
ANXA1,XAB2,2.5437728467380416
NFKB1,REL,2.5418765584093355
GATA3,BAX,2.5407719994714038
PKM,CDK16,2.539350014674726
BHLHE40,MRPL11,2.5384689853317273
SOX4,CD8A,2.537715066138537
JUNB,KDM6B,2.535888015900731
DNMT1,ANKRD10,2.5312791384098783
SOX4,FAM177A1,2.531241853949478
BATF,RABAC1,2.530065588464316
FOS,RHBDD2,2.528209929254273
STAT5B,SATB1,2.5275902752203687
CREM,HLA-DMA,2.522525001117997
STAT5B,EVL,2.5224449791894763
BATF,ANKRD10,2.5212991802864115
NFKB1,HLA-DRB5,2.5201457623973904
CHD2,RALGAPA1,2.51869485861909
PKM,ANKRD10,2.515407216975833
GADD45A,PARP8,2.5150932775240777
SOX4,LIMA1,2.5082337826235825
IRF7,HSPA1A,2.505706007701798
STAT4,SMCHD1,2.505326867755845
STAT5B,SAMSN1,2.49754070998498
HMGB2,H2AFX,2.492248556295307
TRAF4,PRNP,2.4921680371738297
STAT5B,ISG15,2.4912889292449183
CREM,ZFP36,2.48968816962862
NFKB1,GRINA,2.4887092934631205
NFKB1,SDCBP,2.488416067916726
REL,SERPINB9,2.488403637334568
PKM,MARCKSL1,2.487962395579649
HMGB1,CCND3,2.4863006229001394
HMGA1,CHMP1B,2.4858732045733904
ANXA1,SYNGR2,2.483726322001349
GTF3A,RALA,2.480657086703653
ANXA1,MT-ND3,2.479337797537133
DNMT1,SNRPD1,2.4779274635840878
PRNP,YIPF5,2.477276178081507
NR3C1,CD53,2.477028089029092
DNMT1,SLC1A4,2.475541856114838
DNMT1,SOD2,2.4753699271443477
REL,CHD2,2.4726228938689507
IRF7,HSPA1B,2.472238115769761
HMGB1,ANP32B,2.470664994402097
GTF3A,IL16,2.466163290274397
PRDM1,ITPR1,2.464482773174048
CREM,ZFP36L2,2.464055331420988
EZR,ISG15,2.463304946022315
PRNP,FAM50A,2.462385188394154
NFKB1,CD83,2.46136757426859
KIF22,CST7,2.457220138222331
NFKB2,LMBRD1,2.4535903550618663
NFKB1,TXN,2.4530734704401778
PRNP,CSRNP1,2.452757461300586
PKM,PTPRC,2.4518776534910907
ANXA1,VIM,2.4445089018554444
MAF,CCNH,2.442615031344439
PKM,LSM4,2.4381641337989644
STAT5B,NR3C1,2.4347558529037236
REL,HSP90B1,2.4317799719623405
IRF7,GZMB,2.4310813769024127
TGIF1,DUSP2,2.429977199319538
HMGA1,CBLB,2.4267894165666624
JUNB,FTL,2.4244584361814905
BAX,DNMT1,2.424065839779577
CREM,STAT5B,2.4229268620812228
DNMT1,ANXA2,2.419980878334465
REL,NAMPT,2.419457697547559
BHLHE40,NCDN,2.416985436170258
SOX4,PIK3R1,2.4157692162583433
PRDM1,OASL,2.4131226584148444
GTF3A,TOM1,2.409048723836458
NFATC2,CMC1,2.4075698055953403
DNMT1,GAPDH,2.407091407255772
NFKB1,HLA-DQA1,2.4027723499966274
REL,NFKB1,2.397848901706672
ANXA1,PTP4A1,2.396055758906794
ANXA1,OFD1,2.3958816650708905
HSPA5,SSR4,2.391028001880625
HMGB1,DNAJB1,2.386000310159005
ID2,TXN,2.3856033926798865
CHD2,CYSTM1,2.3814779154407053
NR3C1,CTSW,2.3814438849380433
GADD45A,GALNT2,2.3808393661200684
CREM,LEPROTL1,2.374271490247235
KIF22,IFI6,2.3725699329593777
ANXA1,CD8A,2.3708441205951405
CHD2,MALT1,2.370597742136568
STAT4,HSD17B11,2.3694313957793995
NFKB1,WARS,2.3689955233413764
ANXA1,TRAF1,2.359177203237653
PKM,JUND,2.357599181894891
H2AFZ,STMN1,2.357097375257802
CREM,POR,2.356877291414219
TRAF4,ARHGAP9,2.355665844354614
STAT3,RPL4,2.3547575921955137
NFKB1,TNFAIP8,2.352903276145235
NR3C1,YBX1,2.3479664608148956
BAX,MT1E,2.3458038407649693
TRAF4,HSP90AA1,2.3435412847123525
HSPA5,LSM2,2.3387617997285397
DNMT1,BTG2,2.338303982075138
ZNF331,NMB,2.3374795991696478
CHD2,FAM107B,2.3356972851580644
DNMT1,CD44,2.332568253859536
MAF,ZEB2,2.331932960310204
CHD2,TNFAIP3,2.3297022720295493
GADD45A,APLP2,2.3289861539353613
GTF3A,IER2,2.328172489750579
YBX1,SOD2,2.327608178305427
STAT3,CBX3,2.324999995185849
HMGB1,SMS,2.3247116748042456
NR3C1,TMSB10,2.3243059695232002
NFKB1,OASL,2.3214410166479524
TRAF4,LMBRD1,2.321178615919992
PBX4,STAT5A,2.319039892938322
BATF,BIRC3,2.317976645397834
SATB1,AQP3,2.3162071982899817
GADD45A,NUDT5,2.3152612869979916
BHLHE40,MTHFD2,2.314969364442241
TGIF1,POLR3E,2.3144899181085146
SOX4,MTHFD2,2.3120434670668306
NFKB2,GIMAP4,2.310804941839716
BATF,ZFP36,2.308785751580694
CREM,PFKFB3,2.303651683638641
YBX1,CD7,2.303347595841872
REL,IL2RB,2.302561833501057
STAT4,GPR171,2.3023525492082197
HMGB1,SRSF3,2.3008672293689325
EZR,MAP3K8,2.298788701908451
CREM,GALNT2,2.2977135735981262
BATF,CORO1B,2.2972644881684454
IRF7,FKBP4,2.295693031335733
SOX4,G6PD,2.295251164226972
PKM,GADD45A,2.295199153422799
YBX1,TUBA1C,2.2919585190033476
BATF,GADD45B,2.289096890164351
NR3C1,GLA,2.287948291218745
HTATIP2,NFKB2,2.286375056208968
NR4A2,FOS,2.283891673329533
TRAF4,S100A4,2.282850717254499
JUNB,SMC4,2.281613668396244
NR3C1,DUSP4,2.2789879706978415
PRNP,SYAP1,2.2780102857705997
DNMT1,CDK16,2.2771084560826327
SOX4,SMC4,2.2767644051544123
EZR,PDCD1,2.274105165651146
NR3C1,ZFP36L2,2.2719746250172346
ZNF331,ADAM8,2.2718389180902303
IRF7,OFD1,2.271651398962427
NR3C1,RGS2,2.271619735114456
BATF,ENTPD1,2.2697560038309583
KIF22,NAA38,2.269486570883954
ZNF331,GPR183,2.2668022479210204
GADD45A,GTF3A,2.2653273593558785
HMGA1,PRF1,2.262226648419305
PRNP,TRAF4,2.261605570232879
EZR,GTF3A,2.2604854144917073
STAT4,CDC25B,2.2594426993991594
ZNF331,KDM6B,2.2584591003997168
TGIF1,ANXA1,2.257165255458992
BATF,PRDX3,2.2569879880210264
STAT4,NHP2,2.255620898220021
KIF22,ANP32B,2.2507762991981095
ANXA1,MT-ATP8,2.2502059729027013
ANXA1,SAMSN1,2.2486196575950834
SATB1,CDC42EP3,2.248212490426452
YBX1,TMEM173,2.2476022908824413
GTF3A,EMP3,2.2456473339772116
ANXA1,SDCBP,2.2455591512316393
HMGB2,MALT1,2.2446581953834794
NR3C1,CD63,2.244377783646865
NR3C1,AHNAK,2.241338170821666
HMGB2,AC092580.4,2.2412032736870433
ZEB2,CMIP,2.240753485144228
DNMT1,ZFP36L2,2.2402989088824268
NR3C1,APOBEC3G,2.2394529796986316
BAX,ATP1A1,2.239158987387743
H2AFZ,HMGB1,2.2390966028549846
GTF3A,TNFRSF4,2.23863727026655
DNMT1,ADGRE5,2.2382198971389755
MAF,TIMM13,2.2371796802809336
PKM,MT2A,2.236532498316285
HMGB1,DEK,2.2346900441172126
FOXP1,CTSB,2.2329209976018656
JUND,ATP5G1,2.231867246840321
STAT4,STAT5A,2.2295653679496557
HMGB1,TGFB1,2.228385657511992
PRDM1,LITAF,2.2278027924069894
PKM,TSC22D3,2.2276159151574175
CREM,HLA-DRA,2.226116670727518
DNMT1,SYNGR2,2.21809203362921
CREM,GLIPR1,2.217151851004112
YBX1,LSM2,2.21622494813734
SOX4,PRF1,2.215802944613483
BHLHE40,FTL,2.2113649840239202
HMGB2,IDH2,2.2113447806189366
HMGB1,MT2A,2.210156870584532
NFKB2,SEC11C,2.204148221095589
JUNB,PDE4DIP,2.2040083004349516
NR3C1,LEPROTL1,2.2026112911784503
MAF,GRAMD1A,2.200635769192723
GTF3A,CCND3,2.2005193672002923
NFKB1,GLA,2.19998604795684
NFKB1,SRGN,2.198779683276112
STAT3,NUCKS1,2.196158764872393
KIF22,GBP4,2.1938164235341806
SOX4,USP1,2.192384003425993
SOX4,RP11-290D2.6,2.1920172886840072
IRF7,KIAA0319L,2.1909893513631724
CHD2,FAM177A1,2.190425823997154
HMGB2,COTL1,2.1900279989487466
NR3C1,SNRPN,2.188356805087978
CREM,POLR3E,2.1878092345887423
H2AFZ,RABAC1,2.187577140273606
KIF22,STMN1,2.1871329359520457
ATF4,PMVK,2.1869471963234806
MAF,PELI1,2.1855405165782726
SOX4,ITGA4,2.1854699343673127
NFATC2,CCL5,2.1826014445395354
JUND,ZFP36,2.1820379807456645
ARID5A,PMAIP1,2.1810084029282906
PRDM1,VIM,2.1799701684101302
GATA3,ATP2B4,2.1799616233651165
PKM,GADD45B,2.179921508050168
SATB1,CDKN1B,2.1784006496135424
STAT5B,ABCG1,2.176756636018506
ZNF331,PTP4A1,2.1763878016032874
BATF,AC133644.2,2.1752241934795813
JUNB,ATP5G1,2.172767107116164
DNMT1,TMPO,2.1721834078883213
H2AFZ,LAG3,2.1721345930536304
NFKB1,CXCR3,2.1701681111227864
BATF,MAF,2.169467372861767
PBX4,EML4,2.1692131820318177
HMGA1,EMP3,2.1675563296115334
MAF,SLC9A3R1,2.164950727439548
CHD2,HNRNPAB,2.164498444399569
ID2,ATP1A1,2.1637323981452554
PRNP,ACTB,2.1613171935413704
HMGA1,ZFP36,2.1600285788598015
BATF,HSP90AA1,2.1596327175242944
CHD2,RPL4,2.159172148480636
ANXA1,NINJ1,2.159084730708141
CREM,GZMK,2.1589839427280926
ZNF331,CCNDBP1,2.1573010396738725
HMGB1,CREM,2.1560160998125784
CREM,PIK3IP1,2.1557643195634504
SOX4,VPS37B,2.1530603675859274
REL,NFKBIZ,2.1520126335184595
SOX4,TRAF3IP3,2.1506376227208723
PKM,S100A6,2.1503664926077795
GADD45A,IGFLR1,2.1495021073437206
YBX1,RPS27,2.1487404532682026
ANXA1,SARAF,2.1485589025828693
HMGB1,RPS29,2.1482128045903433
PRNP,IDH2,2.14738949593802
TRAF4,SNX9,2.147306638549143
DNMT1,PTRHD1,2.1472084447703255
HMGB1,ISG15,2.1463162420020128
GTF3A,PMVK,2.145948819039391
H2AFZ,TMEM2,2.1458440562117884
DNMT1,H2AFX,2.145783711815618
HMGB2,C12ORF75,2.145023775789498
STAT3,RHBDF2,2.1426210620543586
STAT5A,PBX4,2.1402206626485527
SOX4,NUDT5,2.1390576919979383
STAT3,CTSS,2.138558360612542
FOS,IL2RB,2.137944279119806
PRNP,PPT1,2.1363200800976823
JUNB,CCL5,2.136151575013563
STAT5A,IRF7,2.1358864111687814
CREM,ARHGEF7,2.1356405591285115
IRF7,FOSL2,2.135304767629288
HMGB2,CDC25B,2.1341690990902156
PKM,BATF,2.1332431214690324
RBM3,GSTP1,2.1324777174931207
IKZF3,NFATC2,2.131790703216255
DNMT1,KIAA0319L,2.129434885537551
NR3C1,PFKFB3,2.1290617396704814
IRF7,GPR183,2.1271027480681313
STAT3,CHST12,2.1270613394507496
CHD2,CORO1B,2.125834175658766
CREM,SPOCK2,2.125047405137433
MAF,LY6E,2.1248914313831557
HMGB2,MARCKSL1,2.124108933944433
HMGB2,CALM3,2.1236873048565243
PKM,ACOT9,2.121875125286548
CREM,ABCG1,2.1215613915041303
DNMT1,BAX,2.1207799194944164
PKM,SARAF,2.1193512006380644
HMGB1,DNAJC9,2.1181013797424932
NR3C1,BTG2,2.115620123668601
SATB1,MTRNR2L12,2.1136902324491986
MAF,CTLA4,2.113601649621088
YBX1,DEK,2.1118668802490266
YBX1,BTG2,2.1112719283248618
MAF,CHST7,2.111026031013454
PRDM1,TSHZ2,2.1099661510675203
PKM,ABCG1,2.1089444913278705
ANXA1,USP11,2.1088269629970373
NR3C1,IL7R,2.108388838493833
CREM,PIK3R1,2.107494574726596
STAT5B,CD96,2.1067021685585074
DNMT1,MT-ND3,2.1065840329033083
NFKB2,ENTPD1,2.1064791987446148
SOX4,SYTL3,2.1064546384717753
NFKB1,SAT1,2.1062042235494594
ZEB2,CCL5,2.105958949274
HMGB1,ACTB,2.105954221617315
H2AFZ,EZR,2.1058826646846196
DNMT1,AHI1,2.105610083841982
MAF,ITGA4,2.105454003579915
DNMT1,LYST,2.104383102434166
NR3C1,POLR3E,2.1042488159778547
HMGB1,IDH2,2.1025535539019033
HMGB1,LTB,2.1016706041639206
KIF22,POGLUT1,2.0996061273368865
CREM,CD74,2.0991075211390253
GADD45A,CBLB,2.098697896664962
H2AFZ,KIF22,2.0964496738781815
HMGA1,BTN3A2,2.0950199168235484
FOS,PERP,2.0941499579262906
REL,RPL13A,2.0939007923736495
MAF,PIM3,2.09336480938644
CREM,CDKN1B,2.092306622038701
JUND,ZFP36L2,2.092228620714546
PKM,MATR3.1,2.0916502217182433
HMGB2,DUT,2.0916184508728946
GADD45A,MYADM,2.091513199731603
NR3C1,HLA-A,2.091288936176173
HMGB2,MVP,2.090040419098629
HMGB1,GYG1,2.0890556483898
YBX1,TMEM2,2.088778984307738
ZEB2,CCND2,2.0886270891940684
NR3C1,HLA-B,2.088177750418185
DNMT1,DUSP16,2.086474105577005
HMGB1,TMSB10,2.086437233342617
JUNB,BIRC2,2.0855531938032206
JUN,FOS,2.0852575884837172
ZNF331,YWHAH,2.0844192071414414
MAF,PHLDA1,2.0818277400875753
HSPA5,GLUL,2.0799542482117284
STAT5B,HSPH1,2.0795409478013926
NR3C1,RFTN1,2.079477399145073
PRNP,IRF7,2.079437590823655
BATF,RASGRP1,2.0772237883627467
ZEB2,BCL2L11,2.0768410601552962
SOX4,ANKRD10,2.075451633354227
HMGB2,RTN4,2.0750061942860962
YBX1,RPL41,2.0747803824655806
FOXP1,CMTM7,2.069603170025873
H2AFZ,HMGB2,2.068965438122838
JUND,FOSL2,2.0674234415288013
DNMT1,AHNAK,2.0667165053205463
PRNP,RALGAPA1,2.066225732797555
HTATIP2,PBXIP1,2.0622769977267748
TRAF4,HSPB1,2.0617301909726886
HTATIP2,GADD45A,2.061065686415022
BATF,MIR4435-2HG,2.061046543530812
BATF,DUSP16,2.0609785589118803
NFKB1,CDK16,2.0609328227871213
EZR,RPL41,2.0609181173628786
NR3C1,PPP1R16B,2.0582192986107235
GTF3A,PMAIP1,2.057168394360703
PRDM1,GATA3,2.05633643175424
JUNB,ITGAE,2.054177355107624
STAT4,CXCR3,2.051531896552286
BATF,IGFLR1,2.0504950947655787
NFATC2,PEA15,2.0503250416217345
DNMT1,HMGB1,2.0499562646174
JUNB,PSAP,2.0478457739205815
BATF,COX5A,2.0470876984856647
REL,BID,2.0467297402082636
ZNF331,FABP5,2.044483006281466
PKM,PIM2,2.043416675337308
HMGA1,EVL,2.0429617615938294
GATA3,CD55,2.0426348442405873
DNMT1,GK,2.04202909284235
JUNB,CTSW,2.0419215883808395
DNMT1,JOSD1,2.0413255891708504
FOSL2,CDC42EP3,2.038646031127554
EZR,PBX4,2.038257592815765
YBX1,ADAM8,2.036936378110594
NFKB1,CPNE3,2.036365641192721
JUNB,BIRC3,2.035667088489428
BATF,GK,2.0349767339102978
MAF,CD55,2.0338939940277574
